BibtexKey,Title,Abstract,Author,Journal,BookTitle,Year,Doi,Url,Source,CreatedAt,Status
Liu2023,Can chatbots satisfy me? A mixed-method comparative study of satisfaction with task-oriented chatbots in mainland China and Hong Kong,"Task-oriented chatbots are gradually being used across the globe. Most notably, while chatbots have for a long time penetrated users’ daily lives in mainland China, Hong Kong is still struggling to improve and promote its chatbot services. To determine whether antecedents of satisfaction and usage intention differ based on different stages of chatbot adoption and development, we conduct a comparative study based on a research model that integrates the Delone and McLean Information System success model and privacy concerns. The model is developed and examined using a mixed-method approach. After conducting focus group interviews (N = 15) in both regions, online surveys were conducted in mainland China (N = 637) and Hong Kong (N = 647), respectively. Based on qualitative exploration, we identified critical factors of perceived quality and privacy concerns. The quantitative findings further illuminate the different roles of the antecedents in the two regions. The results show that usage intention can be positively influenced by satisfaction, and satisfaction can be increased by relevance, completeness, pleasure and assurance in both regions. However, response time and empathy are factors influencing satisfaction only in mainland China. Privacy concerns cannot influence satisfaction in both regions. © 2023 Elsevier Ltd","Liu, Yu-li and Hu, Bo and Yan, Wenjia and Lin, Zhi",Computers in Human Behavior,,2023,10.1016/j.chb.2023.107716,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150767976&doi=10.1016%2fj.chb.2023.107716&partnerID=40&md5=c9cf512ad105a11edcd8d2426371daf6,scopus.bib,2023-09-02 14:05:29,Unclassified
Sayegh-Jodehl2022,Use of Instant Messaging Software in a German Hospital—An Exploratory Investigation among Physicians,"Internationally, evidence exists that physicians use instant messaging services for communication tasks in everyday clinical practice However, there are only few data on physicians in Germany in this regard. Therefore, at the initiation of our project “DocTalk-Dialog meets Chatbot: Collaborative Learning and Teaching in the Process of Work”, we conducted a stakeholder survey with an exploratory research approach. The aim was to gain initial insights into use of instant messaging software and attitudes towards data security and advantages and disadvantages before implementing a data-secure in-house messaging platform. N = 70 physicians at Charité-Universitätsmedizin Berlin completed an exploratory questionnaire with closed and open-ended questions. Quantitative data were analyzed using descriptive statistics and qualitative data using thematic analysis. The use of messenger software was not widespread in the sample studied. Physicians most frequently used face-to-face contact for communication. On average, up to ten instant messages were exchanged per day, mainly among colleagues, to answer mutual questions, and to send pictures. With a high awareness of privacy-related restrictions among participating physicians, advantages such as fast and uncomplicated communication were also highlighted. An instant messenger solution that complies with the German data protection guidelines is needed and should be investigated in more detail. © 2022 by the authors.","Sayegh-Jodehl, Sabine and Mukowski-Kickhöfel, Rebecca and Linke, Diane and Müller-Birn, Claudia and Rose, Matthias",International Journal of Environmental Research and Public Health,,2022,10.3390/ijerph191912618,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139976639&doi=10.3390%2fijerph191912618&partnerID=40&md5=4a32a9efe61fc4cad500dd629c94a065,scopus.bib,2023-09-02 14:05:29,Unclassified
Kopplin2022232,CHATBOTS IN THE WORKPLACE: A TECHNOLOGY ACCEPTANCE STUDY APPLYING USES AND GRATIFICATIONS IN COWORKING SPACES,"The uses and gratifications approach is used to examine chatbot acceptance in coworking spaces, identifying how coworkers perceive the technology and may use it to facilitate their tasks. To do so, potential influence factors shaping technology acceptance are explored, and a sample of 101 German coworkers is employed to confirm the framework drawing on a quantitative combination of partial least squares structural equation modeling and necessary condition analysis. Instrumental and non-instrumental gratifications, as well as social norm, influence chatbot acceptance in the form of sufficient and necessary conditions, and social norm appears to have a more substantial impact than hedonic factors in terms of sufficiency. However, social norm is not a necessary condition. A moderator analysis reveals that privacy concerns, age and gender do not affect individuals’ intention to use a chatbot. Coworking space providers thus benefit from establishing a standard chatbot solution to leverage social norm, and the chosen solution needs to fulfill hedonic expectations in addition to being useful. Software vendors may also integrate dedicated interfaces to powerful solutions such as ChatGPT. © 2023 Taylor & Francis Group, LLC.","Kopplin, Cristopher Siegfried",Journal of Organizational Computing and Electronic Commerce,,2022,10.1080/10919392.2023.2215666,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161562343&doi=10.1080%2f10919392.2023.2215666&partnerID=40&md5=9f04f1cd8875cb1c38046c238b69bc51,scopus.bib,2023-09-02 14:05:29,Unclassified
Li2023e44479,"The Influence of Anthropomorphic Cues on Patients' Perceived Anthropomorphism, Social Presence, Trust Building, and Acceptance of Health Care Conversational Agents: Within-Subject Web-Based Experiment","BACKGROUND: The last decade has witnessed the rapid development of health care conversational agents (CAs); however, there are still great challenges in making health care CAs trustworthy and acceptable to patients. OBJECTIVE: Focusing on intelligent guidance CAs, a type of health care CA for web-based patient triage, this study aims to investigate how anthropomorphic cues influence patients' perceived anthropomorphism and social presence of such CAs and evaluate how these perceptions facilitate their trust-building process and acceptance behavior. METHODS: To test the research hypotheses, the video vignette methodology was used to evaluate patients' perceptions and acceptance of various intelligent guidance CAs. The anthropomorphic cues of CAs were manipulated in a 3×2 within-subject factorial experiment with 103 participants, with the factors of agent appearance (high, medium, and low anthropomorphic levels) and verbal cues (humanlike and machine-like verbal cues) as the within-subject variables. RESULTS: The 2-way repeated measures ANOVA analysis indicated that the higher anthropomorphic level of agent appearance significantly increased mindful anthropomorphism (high level>medium level: 4.57 vs 4.27; P=.01; high level>low level: 4.57 vs 4.04; P<.001; medium level>low level: 4.27 vs 4.04; P=.04), mindless anthropomorphism (high level>medium level: 5.39 vs 5.01; P<.001; high level>low level: 5.39 vs 4.85; P<.001), and social presence (high level>medium level: 5.19 vs 4.83; P<.001; high level>low level: 5.19 vs 4.72; P<.001), and the higher anthropomorphic level of verbal cues significantly increased mindful anthropomorphism (4.83 vs 3.76; P<.001), mindless anthropomorphism (5.60 vs 4.57; P<.001), and social presence (5.41 vs 4.41; P<.001). Meanwhile, a significant interaction between agent appearance and verbal cues (.004) was revealed. Second, the partial least squares results indicated that privacy concerns were negatively influenced by social presence (β=-.375; t312=4.494) and mindful anthropomorphism (β=-.112; t312=1.970). Privacy concerns (β=-.273; t312=9.558), social presence (β=.265; t312=4.314), and mindless anthropomorphism (β=.405; t312=7.145) predicted the trust in CAs, which further promoted the intention to disclose information (β=.675; t312=21.163), the intention to continuously use CAs (β=.190; t312=4.874), and satisfaction (β=.818; t312=46.783). CONCLUSIONS: The findings show that a high anthropomorphic level of agent appearance and verbal cues could improve the perceptions of mindful anthropomorphism and mindless anthropomorphism as well as social presence. Furthermore, mindless anthropomorphism and social presence significantly promoted patients' trust in CAs, and mindful anthropomorphism and social presence decreased privacy concerns. It is also worth noting that trust was an important antecedent and determinant of patients' acceptance of CAs, including their satisfaction, intention to disclose information, and intention to continuously use CAs. ©Qingchuan Li, Yan Luximon, Jiaxin Zhang. Originally published in the Journal of Medical Internet Research (https://www.jmir.org), 10.08.2023.","Li, Qingchuan and Luximon, Yan and Zhang, Jiaxin",Journal of medical Internet research,,2023,10.2196/44479,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167532440&doi=10.2196%2f44479&partnerID=40&md5=4a322c9dafd65a54dee3814ad16b43d8,scopus.bib,2023-09-02 14:05:29,Unclassified
Luria2020,Social Boundaries for Personal Agents in the Interpersonal Space of the Home,"The presence of voice activated personal assistants (VAPAs) in people's homes rises each year [31]. Industry efforts are invested in making interactions with VAPAs more personal by leveraging information from messages and calendars, and by accessing user accounts for 3rd party services. However, the use of personal data becomes more complicated in interpersonal spaces, such as people's homes. Should a shared agent access the information of many users? If it does, how should it navigate issues of privacy and control? Designers currently lack guidelines to help them design appropriate agent behaviors. We used Speed Dating to explore inchoate social mores around agent actions within a home, including issues of proactivity, interpersonal conflict, and agent prevarication. Findings offer new insights on how more socially sophisticated agents might sense, make judgements about, and navigate social roles and individuals. We discuss how our findings might impact future research and future agent behaviors. © 2020 Owner/Author.","Luria, Michal and Zheng, Rebecca and Huffman, Bennett and Huang, Shuangni and Zimmerman, John and Forlizzi, Jodi",Conference on Human Factors in Computing Systems - Proceedings,,2020,10.1145/3313831.3376311,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090149393&doi=10.1145%2f3313831.3376311&partnerID=40&md5=1242778052df38657f5c08e3145f042b,scopus.bib,2023-09-02 14:05:29,Unclassified
Sannon2020,“I just shared your responses”: Extending communication privacy management theory to interactions with conversational agents,"Conversational agents are increasingly becoming integrated into everyday technologies and can collect large amounts of data about users. As these agents mimic interpersonal interactions, we draw on communication privacy management theory to explore people's privacy expectations with conversational agents. We conducted a 3x3 factorial experiment in which we manipulated agents' social interactivity and data sharing practices to understand how these factors influence people's judgments about potential privacy violations and their evaluations of agents. Participants perceived agents that shared response data with advertisers more negatively compared to agents that shared such data with only their companies; perceptions of privacy violations did not differ between agents that shared data with their companies and agents that did not share information at all. Participants also perceived the socially interactive agent's sharing practices less negatively than those of the other agents, highlighting a potential privacy vulnerability that users are exposed to in interactions with socially interactive conversational agents. © 2020 Copyright held by the owner/author(s). Publication rights licensed to ACM.","Sannon, Shruti and Stoll, Brett and Difranzo, Dominic and Jung, Malte F. and Bazarova, Natalya N.",Proceedings of the ACM on Human-Computer Interaction,,2020,10.1145/3375188,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077779524&doi=10.1145%2f3375188&partnerID=40&md5=d2fb1e1b5b052270bcdb66dd4fb50664,scopus.bib,2023-09-02 14:05:29,Unclassified
Aslam2022,Chatbots in the frontline: drivers of acceptance,"Purpose: By extending the service robot acceptance model (sRAM), this study aims to explore and enhance the acceptance of chatbots. The study considered functional, relational, social, user and gratification elements in determining the acceptance of chatbots. Design/methodology/approach: By using the purposive sampling technique, data of 321 service customers, gathered from millennials through a questionnaire and subsequent PLS-SEM modeling, was applied for hypotheses testing. Findings: Findings revealed that the functional elements, perceived usefulness and perceived ease of use affect acceptance of chatbots. However, in social elements, only perceived social interactivity affects the acceptance of chatbots. Moreover, both user and gratification elements (hedonic motivation and symbolic motivation) significantly influence the acceptance of chatbots. Lastly, trust is the only contributing factor for the acceptance of chatbots in the relational elements. Practical implications: The study extends the literature related to chatbots and offers several guidelines to the service industry to effectively employ chatbots. Originality/value: This is one of the first studies that used newly developed sRAM in determining chatbot acceptance. Moreover, the study extended the sRAM by adding user and gratification elements and privacy concerns as originally sRAM model was limited to functional, relational and social elements. © 2022, Emerald Publishing Limited.","Aslam, Wajeeha and Ahmed Siddiqui, Danish and Arif, Imtiaz and Farhat, Kashif",Kybernetes,,2022,10.1108/K-11-2021-1119,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132678993&doi=10.1108%2fK-11-2021-1119&partnerID=40&md5=1bfa8169e67e5bcd4d8732f5bb314dd0,scopus.bib,2023-09-02 14:05:29,Unclassified
Lappeman2023337,Trust and digital privacy: willingness to disclose personal information to banking chatbot services,"This study explored digital privacy concerns in the use of chatbots as a digital banking service. Three dimensions of trust were tested in relation to user self-disclosure in order to better understand the consumer-chatbot experience in banking. The methodology selected for this research study followed a conclusive, pre-experimental, two-group one-shot case study research design which made use of a non-probability snowballing sampling technique. Privacy concerns were found to have a significantly negative relationship with user self-disclosure in both treatment groups. Respondents exposed to their preferred banking brand experienced lower user self-disclosure and brand trust than those exposed to a fictitious banking brand within the South African context. It is recommended that companies using chatbots focus on easing privacy concerns and build foundations of trust. The gains that chatbots have made in the form of increased productivity and quality of customer service rely on relationships with users who need to disclose personal information. Through this study, we concluded that, despite its power to influence decision-making, the power of a brand is not enough for consumers to considerably increase self-disclosure. Rather, a bridge of trust (through education, communication and product development) is needed that encompasses all three elements of trust, which are brand trust, cognitive trust and emotional trust. Limited research exists on the relationship between financial services marketing and chatbot adoption. Thus, this study addressed a theoretical gap, by adding brand trust to existing studies on cognitive and emotional trust regarding user self-disclosure. © 2022, The Author(s), under exclusive licence to Springer Nature Limited.","Lappeman, James and Marlie, Siddeeqah and Johnson, Tamryn and Poggenpoel, Sloane",Journal of Financial Services Marketing,,2023,10.1057/s41264-022-00154-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128828206&doi=10.1057%2fs41264-022-00154-z&partnerID=40&md5=81143273edf753cda01ec6b7d8cb306e,scopus.bib,2023-09-02 14:05:29,Unclassified
Hendrickx2021373,Towards a New generation of Personalized Intelligent Conversational Agents,"The Personalized Intelligent Conversational Agents workshop focuses on both long-term engaging spoken dialogue systems and text-based chatbots, as well as conversational recommender systems. The goal of the workshop is to stimulate discussion around problems, challenges, possible solutions and research directions regarding the exploitation of natural language processing and machine learning techniques to learn user features and to use them to personalize the dialogue in the next generation of intelligent conversational agents.  © 2021 Owner/Author.","Hendrickx, Iris and Cena, Federica and Basar, Erkan and Di Caro, Luigi and Kunneman, Florian and Musi, Elena and Musto, Cataldo and Rapp, Amon and Van Waterschoot, Jelte","UMAP 2021 - Adjunct Publication of the 29th ACM Conference on User Modeling, Adaptation and Personalization",,2021,10.1145/3450614.3461453,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109218496&doi=10.1145%2f3450614.3461453&partnerID=40&md5=fa1895e100de96eb6ceb986363525c7c,scopus.bib,2023-09-02 14:05:29,Unclassified
Jose20221891,Latency Control for Keyword Spotting,"Conversational agents commonly utilize keyword spotting (KWS) to initiate voice interaction with the user. For user experience and privacy considerations, existing approaches to KWS largely focus on accuracy, which can often come at the expense of introduced latency. To address this tradeoff, we propose a novel approach to control KWS model latency and which generalizes to any loss function without explicit knowledge of the keyword endpoint. Through a single, tunable hyperparameter, our approach enables one to balance detection latency and accuracy for the targeted application. Empirically, we show that our approach gives superior performance under latency constraints when compared to existing methods. Namely, we make a substantial 25% relative false accepts improvement for a fixed latency target when compared to the baseline state-of-the-art. We also show that when our approach is used in conjunction with a max-pooling loss, we are able to improve relative false accepts by 25% at a fixed latency when compared to cross entropy loss. Copyright © 2022 ISCA.","Jose, Christin and Wang, Joseph and Strimel, Grant P. and Khursheed, Mohammad Omar and Mishchenko, Yuriy and Kulis, Brian","Proceedings of the Annual Conference of the International Speech Communication Association, INTERSPEECH",,2022,10.21437/Interspeech.2022-10608,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140059692&doi=10.21437%2fInterspeech.2022-10608&partnerID=40&md5=a307fb881cb744301d53b1be9edac0f4,scopus.bib,2023-09-02 14:05:29,Unclassified
Mirbabaie2021365,Hybrid intelligence in hospitals: towards a research agenda for collaboration,"Successful collaboration between clinicians is particularly relevant regarding the quality of care process. In this context, the utilization of hybrid intelligence, such as conversational agents (CAs), is a reasonable approach for the coordination of diverse tasks. While there is a great deal of literature involving collaboration, little effort has been made to integrate previous findings and evaluate research when applying CAs in hospitals. By conducting an extended and systematic literature review and semi-structured expert interviews, we identified four major challenges and derived propositions where in-depth research is needed: 1) audience and interdependency; 2) connectivity and embodiment; 3) trust and transparency; and 4) security, privacy, and ethics. The results are helpful for researchers as we discuss directions for future research on CAs for collaboration in a hospital setting enhancing team performance. Practitioners will be able to understand which difficulties must be considered before the actual application of CAs. © 2021, The Author(s).","Mirbabaie, Milad and Stieglitz, Stefan and Frick, Nicholas R. J.",Electronic Markets,,2021,10.1007/s12525-021-00457-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100249142&doi=10.1007%2fs12525-021-00457-4&partnerID=40&md5=54413627acf4e6f1ba641f6fea97b0e9,scopus.bib,2023-09-02 14:05:29,Unclassified
Fan2021,Utilization of self-diagnosis health chatbots in real-world settings: Case study,"Background: Artificial intelligence (AI)-driven chatbots are increasingly being used in health care, but most chatbots are designed for a specific population and evaluated in controlled settings. There is little research documenting how health consumers (eg, patients and caregivers) use chatbots for self-diagnosis purposes in real-world scenarios. Objective: The aim of this research was to understand how health chatbots are used in a real-world context, what issues and barriers exist in their usage, and how the user experience of this novel technology can be improved. Methods: We employed a data-driven approach to analyze the system log of a widely deployed self-diagnosis chatbot in China. Our data set consisted of 47,684 consultation sessions initiated by 16,519 users over 6 months. The log data included a variety of information, including users' nonidentifiable demographic information, consultation details, diagnostic reports, and user feedback. We conducted both statistical analysis and content analysis on this heterogeneous data set. Results: The chatbot users spanned all age groups, including middle-aged and older adults. Users consulted the chatbot on a wide range of medical conditions, including those that often entail considerable privacy and social stigma issues. Furthermore, we distilled 2 prominent issues in the use of the chatbot: (1) a considerable number of users dropped out in the middle of their consultation sessions, and (2) some users pretended to have health concerns and used the chatbot for nontherapeutic purposes. Finally, we identified a set of user concerns regarding the use of the chatbot, including insufficient actionable information and perceived inaccurate diagnostic suggestions. Conclusions: Although health chatbots are considered to be convenient tools for enhancing patient-centered care, there are issues and barriers impeding the optimal use of this novel technology. Designers and developers should employ user-centered approaches to address the issues and user concerns to achieve the best uptake and utilization. We conclude the paper by discussing several design implications, including making the chatbots more informative, easy-to-use, and trustworthy, as well as improving the onboarding experience to enhance user engagement. © Xiangmin Fan, Daren Chao, Zhan Zhang, Dakuo Wang, Xiaohua Li, Feng Tian.","Fan, Xiangmin and Chao, Daren and Zhang, Zhan and Wang, Dakuo and Li, Xiaohua and Tian, Feng",Journal of Medical Internet Research,,2021,10.2196/19928,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099267127&doi=10.2196%2f19928&partnerID=40&md5=099f5ac81a2627bfa35f9f2f449a14e0,scopus.bib,2023-09-02 14:05:29,Unclassified
Patil20194296,Artificial intelligence in financial services: Customer chatbot advisor adoption,"The growing sophistication technology has helped us exchange Information at our fingertips, eliminating the need for human support.” A platform designed to understand, learn and converse like a human and answer ad-hoc queries in real time is commonly referred to as a Chabot”. Chabot advisor is Artificial intelligence (AI) computer program that impersonates human communication in its natural format including text or spoken language using a technique such as NLP, image processing or video processing along with the end task completion as instructed by the user [1]. The purpose of the paper was to examine what are the drivers for Chabot advisor services adoption (CBA), focusing on financial services. This study presents the explanatory Chabot advisor services factors by extending the Technology Acceptance Model (TAM). The construct in the research are like perceived privacy, perceived security, enjoyment and social influence. This empirical study was conducted in Pune city in India by collecting primary data from 310 online financial services customers. Data collected was analyzed using structural equation modeling using PLS-SEM.The outcome of this study is vital to financial companies like banks, policymakers, technology services adoption literature and provide customer-centric financial services. ©BEIESP.","Patil, Kanchan and Kulkarni, Mugdha S.",International Journal of Innovative Technology and Exploring Engineering,,2019,10.35940/ijitee.A4928.119119,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075213653&doi=10.35940%2fijitee.A4928.119119&partnerID=40&md5=8b1ee635f387a124edf722635a5757f1,scopus.bib,2023-09-02 14:05:29,Unclassified
Uohara2020361,The Essential Role of Technology in the Public Health Battle against COVID-19,"Technology has played an important role in responding to the novel coronavirus (SARS-CoV-2) and subsequent COVID-19 pandemic. The virus's blend of lethality and transmissibility have challenged officials and exposed critical limitations of the traditional public health apparatus. However, throughout this pandemic, technology has answered the call for a new form of public health that illustrates opportunities for enhanced agility, scale, and responsiveness. The authors share the Microsoft perspective and illustrate how technology has helped transform the public health landscape with new and refined capabilities - the efficacy and impact of which will be determined by history. Technologies like chatbot and virtualized patient care offer a mechanism to triage and distribute care at scale. Artificial intelligence and high-performance computing have accelerated research into understanding the virus and developing targeted therapeutics to treat infection and prevent transmission. New mobile contact tracing protocols that preserve patient privacy and civil liberties were developed in response to public concerns, creating new opportunities for privacy-sensitive technologies that aid efforts to prevent and control outbreaks. While much progress is still needed, the COVID-19 pandemic has highlighted technology's importance to public health security and pandemic preparedness. Future multi-stakeholder collaborations, including those with technology organizations, are needed to facilitate progress in overcoming the current pandemic, setting the stage for improved pandemic preparedness in the future. As lessons are assessed from the current pandemic, public officials should consider technology's role and continue to seek opportunities to supplement and improve on traditional approaches.  © Copyright 2020, Mary Ann Liebert, Inc.","Uohara, Michael Y. and Weinstein, James N. and Rhew, David C.",Population Health Management,,2020,10.1089/pop.2020.0187,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092681418&doi=10.1089%2fpop.2020.0187&partnerID=40&md5=44c125a84afaf99472ea7a6955252991,scopus.bib,2023-09-02 14:05:29,Unclassified
Mazzola202262,Privacy and Customer’s Education: NLP for Information Resources Suggestions and Expert Finder Systems,"Privacy is one of the key issues for citizen’s everyday online activities, with the United Nations defining it as “a human right in the digital age”. Despite the introduction of data privacy regulations almost everywhere around the globe, the biggest barrier to effectiveness is the customer’s capacity to map the privacy statement received with the regulation in force and understand their terms. This study advocates the creation of a convenient and cost-efficient question-answering service for answering customers’ queries on data privacy. It proposes a dual step approach, allowing consumers to ask support to a conversational agent boosted by a smart knowledge base, attempting to answer the question using the most appropriate legal document. Being the self-help approach insufficient, our system enacts a second step suggesting a ranked list of legal experts for focused advice. To achieve our objective, we need large enough and specialised dataset and we plan to apply state-of-the-art Natural Language Processing (NLP) techniques in the field of open domain question answering. This paper describes the initial steps and some early results we achieved in this direction and the next steps we propose to develop a one-stop solution for consumers privacy needs. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Mazzola, Luca and Waldis, Andreas and Shankar, Atreya and Argyris, Diamantis and Denzler, Alexander and Van Roey, Michiel",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,2022,10.1007/978-3-031-05563-8_5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133244714&doi=10.1007%2f978-3-031-05563-8_5&partnerID=40&md5=46ce4454eea16e04683c2ffffa641ed1,scopus.bib,2023-09-02 14:05:29,Unclassified
Gulenko20147,Chatbot for IT security training: Using motivational interviewing to improve security behaviour,"We conduct a pre-study with 25 participants on Mechanical Turk to find out which security behavioural problems are most important for online users. These questions are based on motivational interviewing (MI), an evidence-based treatment methodology that enables to train people about different kinds of behavioural changes. Based on that the chatbot is developed using Artificial Intelligence Markup Language (AIML). The chatbot is trained to speak about three topics: passwords, privacy and secure browsing. These three topics were 'most-wanted' by the users of the pre-study. With the chatbot three training sessions with people are conducted.","Gulenko, Iwan",CEUR Workshop Proceedings,,2014,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925244807&partnerID=40&md5=7e7b543484f443c7b00628529aea2784,scopus.bib,2023-09-02 14:05:29,Unclassified
Hendrickx2021,Take Back Control: User Privacy and Transparency Concerns in Personalized Conversational Agents,"We reflect on user privacy concerns, transparency and informed consent for long-term interactions with personalized conversational agents. We argue that the common practice of asking users to sign an informed consent form is insufficient to accommodate the privacy concerns of the user. We propose that long-term engaging personalized conversational agents must include an explicit mechanism in their conversations to allow users to have control over their personal information and to have transparency, i.e. about what is stored and who is allowed to view the stored personal information. c 2020  Copyright for this paper by its authors.","Hendrickx, Iris and Waterschoot, Jelte Van and Khan, Arif and Bosch, Louis Ten and Cucchiarini, Catia and Strik, Helmer",CEUR Workshop Proceedings,,2021,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109210222&partnerID=40&md5=4d68a3e4e6c59a8bce9b0decdc10c184,scopus.bib,2023-09-02 14:05:29,Unclassified
Matulis2023,"Relief in Sight? Chatbots, In-baskets, and the Overwhelmed Primary Care Clinician","The recent emergence of publically facing artificial intelligence (AI) chatbots has generated vigorous discussion in the lay public around the possibilities, liabilities, and uncertainties of the integration of such technology into everyday life. As primary care clinicians continue to struggle against ever-increasing loads of asynchronous, electronic work, the potential for AI to improve the quality and efficiency of this work looms large. In this essay, we discuss the basic premise of open-access AI chatbots such as CHATGPT, review prior applications of AI in healthcare, and preview some possible AI chatbot–assisted in-basket assistance including scenarios of communicating test results with patients, providing patient education, and clinical decision support in history taking, review of prior diagnostic test characteristics, and common management scenarios. We discuss important concerns related to the future adoption of this technology including the transparency of the training data used in developing these models, the level of oversight and trustworthiness of the information generated, and possible impacts on equity, bias, and patient privacy. A stepwise and balanced approach to simultaneously understand the capabilities and address the concerns associated with these tools will be needed before these tools can improve patient care. © 2023, The Author(s), under exclusive licence to Society of General Internal Medicine.","Matulis, John and McCoy, Rozalina",Journal of General Internal Medicine,,2023,10.1007/s11606-023-08271-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163659754&doi=10.1007%2fs11606-023-08271-8&partnerID=40&md5=446c992048766a3197cd81dee5ae7580,scopus.bib,2023-09-02 14:05:29,Unclassified
Mitsuno2022,Evaluation of a Daily Interactive Chatbot That Exchanges Information about Others through Long-Term Use in a Group of Friends Investigating Dialogue Experience and Privacy Concern,"The goal of this study is to realize a non-task-oriented dialogue agent that is accepted by people in the long term. One approach is using a dialogue strategy in which an agent shares information about other users who are not participating in the current dialogue. This study aims to develop a chatbot that is capable of sharing information about others and to examine its usefulness as well as its problems such as privacy concerns using a long-term empirical experiment in a real-world environment. The result of a 14-day experiment with 120 participants suggested that the usefulness of this dialogue strategy lies in its ability to maintain users’ motivation to interact with the agent and prevent them from having the impression that the agent is mechanical. However, irrespective of the presence of this dialogue strategy, it was suggested that the users were concerned about their privacy to the agent that collected their information on a daily basis. Based on these results, we discussed the relationship between the interestingness of the shared information and the users’ privacy concerns. © 2022, Japanese Society for Artificial Intelligence. All rights reserved.","Mitsuno, Seiya and Yoshikawa, Yuichiro and Ban, Midori and Ishiguro, Hiroshi",Transactions of the Japanese Society for Artificial Intelligence,,2022,10.1527/tjsai.37-3_IDS-I,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132854367&doi=10.1527%2ftjsai.37-3_IDS-I&partnerID=40&md5=729355c35849bc1ad568bc0b63a8bb2a,scopus.bib,2023-09-02 14:05:29,Unclassified
Guida2021,"Privacy policies between perception and learning through Legal Design: Ideas for an Educational Chatbot combining rights'awareness, optimized user experience and training efficacy","Legal Design is inspired by the concepts of Design Thinking and User Experience: the ultimate goal is to make citizens more aware with well-designed rules and procedures in terms of 'Proactive law', providing policies that are truly user-centered, tailored to the cognitive needs both expressed and hidden through continuous and transparent communication. Talking about privacy, there is a clear need, starting from the analysis of the texts of some documents (e.g.'information on the use of personal data' and 'consent'), to translate 'bureaucratic' requests into simpler questions, as to allow the more intuitive, usable and inclusive user experience. So, in the wake of the GDPR view too, we have been experimenting how the advantages of communicating and involving the citizens by design and by default can prove to be the right key so that the privacy documents they encounter in the everyday life can finally transmit transparency and a sense of control of the situation that are both much more substantial and immediately perceptible. The future developments of the project will be focused on enhancing access to safeguards for digital privacy, as well as citizens' awareness of their digital rights, a fortiori for the weakest subjects, with a chatbot providing personalized educational/assistance services. In the final stage I will be concepting a prototype of such an educational chatbot ranging between rights to be deployed, user experience to be exalted and training effectiveness to be ensured. © 2021 Copyright for this paper by its authors.","Guida, Sergio",CEUR Workshop Proceedings,,2021,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126392292&partnerID=40&md5=142fa04cbd4041cb5d8437e0df13b409,scopus.bib,2023-09-02 14:05:29,Unclassified
Rese2020,Chatbots in retailers’ customer communication: How to measure their acceptance?,"Currently, online retailers evaluate whether chatbots—software programs that interact with users using natural languages—could improve their customers' satisfaction. In a retail context, chatbots allow humans to pose shopping-related questions and receive answers in natural language without waiting for a salesperson or using other automated communication forms. However, until now, it has been unclear which customers accept this new communication form and which factors determine their acceptance. In this paper, we contrast the well-known technology acceptance model (TAM) with the lesser known uses and gratifications (U&G) theory, applying both approaches to measure the acceptance of the text-based “Emma” chatbot by its target segment. “Emma” was developed for the prepurchase phase of online fashion retailing and integrated into Facebook Messenger by the major German online retailer Zalando. Data were collected from 205 German Millennial respondents in a usability study. The results show that both utilitarian factors such as “authenticity of conversation” and “perceived usefulness,” as well as hedonic factors such as “perceived enjoyment”, positively influence the acceptance of “Emma”. However, privacy concerns and the immaturity of the technology had a negative effect on usage intention and frequency. The predictive power of both models was similar, showing little deviation, but U&G gives alternative insights into the customers’ motivation to use “Emma” compared to the TAM. © 2020 Elsevier Ltd","Rese, Alexandra and Ganster, Lena and Baier, Daniel",Journal of Retailing and Consumer Services,,2020,10.1016/j.jretconser.2020.102176,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086591217&doi=10.1016%2fj.jretconser.2020.102176&partnerID=40&md5=af3c9259879f038ff2aed735cd169d1c,scopus.bib,2023-09-02 14:05:29,Unclassified
